title,genres,popularity,release_date
Downfall,Drama|History|War,1.8733009999999999,08/09/2004
Wild Strawberries,Drama,1.489403,26/12/1957
The Passion of the Christ,Drama,3.8236800000000004,25/02/2004
The Last Samurai,Drama|Action|War|History,4.527944000000001,05/12/2003
Wild Things,Crime|Drama|Mystery,2.0848169999999997,20/03/1998
The Bodyguard,Thriller|Action|Drama|Music|Romance,2.4847069999999998,25/11/1992
Ghostbusters,Comedy|Fantasy,3.862626,07/06/1984
Grease,Romance,5.138852,07/07/1978
The Ninth Gate,Horror|Mystery|Thriller,2.696486,24/08/1999
A Fish Called Wanda,Comedy|Crime,2.49503,15/07/1988
Easy Rider,Adventure|Drama,3.3685709999999998,07/05/1969
The Killing Fields,War|Drama|History,1.355141,02/11/1984
Un chien andalou,Drama|Fantasy,1.579037,06/06/1929
Trainspotting,Drama|Crime,7.289136,23/02/1996
Interview with the Vampire,Horror|Romance,3.711158,11/11/1994
The Usual Suspects,Drama|Crime|Thriller,5.767748,19/07/1995
The Wizard of Oz,Adventure|Family|Fantasy,4.057085,15/08/1939
Sunrise: A Song of Two Humans,Drama|Romance,1.540355,23/09/1927
Stalag 17,Comedy|Drama|War,1.417202,29/05/1953
Bridget Jones's Diary,Comedy|Romance|Drama,4.113264,13/04/2001
Angel Heart,Horror|Mystery|Thriller,1.6834470000000001,06/03/1987
THX 1138,Drama|Mystery|Science Fiction,1.7067880000000002,11/03/1971
Life Is Beautiful,Comedy|Drama,5.469541,20/12/1997
Lost Highway,Drama|Thriller|Mystery,2.720022,15/01/1997
When Harry Met Sally...,Comedy|Romance|Drama,1.2615610000000002,21/07/1989
Catch Me If You Can,Drama|Crime,5.926563,25/12/2002
Requiem for a Dream,Drama,1.8670759999999997,27/10/2000
Butch Cassidy and the Sundance Kid,History|Drama|Western|Crime,1.6517689999999998,23/09/1969
Battleship Potemkin,Drama|History,1.122584,24/12/1925
A.I. Artificial Intelligence,Drama|Science Fiction|Adventure,3.79335,29/06/2001
Dr. No,Adventure|Action|Thriller,5.7968150000000005,04/10/1962
Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy,2.064647,14/07/2005
Beauty and the Beast,Drama|Fantasy|Romance,0.875915,29/10/1946
Belle de Jour,Drama|Romance,1.723252,24/05/1967
Boyz n the Hood,Crime|Drama,1.667513,12/07/1991
M*A*S*H,Comedy|Drama|War,2.982211,24/01/1970
Troy,Adventure|Drama|War,4.251709,13/05/2004
Nosferatu,Drama|Fantasy|Horror,1.315536,06/03/1922
On the Waterfront,Crime|Drama,2.430747,22/06/1954
"Paris, Texas",Drama,1.850052,19/05/1984
From Russia with Love,Action|Thriller|Adventure,5.205382,11/10/1963
Goldfinger,Adventure|Action|Thriller,3.558204,17/09/1964
The Tin Drum,Drama|History|War,1.21553,02/05/1979
Thunderball,Adventure|Action|Thriller,3.526879,16/12/1965
La Jetée,Romance|Science Fiction,0.644195,16/02/1962
Saw IV,Horror|Thriller|Crime,3.182113,25/10/2007
Twister,Action|Adventure|Drama,3.535778,09/05/1996
Ben-Hur,Action|Adventure|Drama|History,3.830598,26/12/1959
Central Station,Drama,1.299223,16/01/1998
You Only Live Twice,Action|Thriller|Adventure,3.008375,12/06/1967
On Her Majesty's Secret Service,Adventure|Action|Thriller,4.722282,12/12/1969
Oldboy,Drama|Thriller|Mystery|Action,4.36236,01/01/2003
Harry Potter and the Philosopher's Stone,Adventure|Fantasy|Family,14.016988000000001,16/11/2001
Harry Potter and the Chamber of Secrets,Adventure|Fantasy|Family,11.90115,13/11/2002
Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|Family,8.599805,31/05/2004
Harry Potter and the Goblet of Fire,Adventure|Fantasy|Family,8.084452,05/11/2005
Harry Potter and the Order of the Phoenix,Adventure|Fantasy|Family|Mystery,6.747610000000001,28/06/2007
Pearl Harbor,History|Romance|War,2.774722,21/05/2001
Out of the Past,Drama|Mystery|Thriller,1.420156,13/11/1947
Aliens,Horror|Action|Thriller|Science Fiction,5.708051,18/07/1986
Pulp Fiction,Thriller|Crime,12.735739,08/10/1994
Diamonds Are Forever,Adventure|Action|Thriller,3.079443,13/12/1971
The Man with the Golden Gun,Adventure|Action|Thriller,4.39116,01/12/1974
Contact,Drama|Science Fiction|Mystery,1.887227,11/07/1997
Dead Man Walking,Drama,1.049725,29/12/1995
The Bridges of Madison County,Drama|Romance,1.201282,28/05/1995
The Spy Who Loved Me,Adventure|Action|Thriller,2.683775,07/07/1977
Meet the Fockers,Comedy|Romance,2.90653,22/12/2004
The Shining,Horror|Thriller,10.738000999999999,22/05/1980
Short Cuts,Comedy|Drama,1.142787,05/09/1993
Manhattan,Comedy|Drama|Romance,2.60643,25/04/1979
Moonraker,Action|Adventure|Thriller|Science Fiction,2.3259689999999997,26/06/1979
For Your Eyes Only,Adventure|Action|Thriller,3.154928,23/06/1981
Octopussy,Adventure|Action|Thriller,3.6292910000000003,05/06/1983
A Streetcar Named Desire,Drama,1.998686,18/09/1951
Annie Hall,Comedy|Drama|Romance,3.4028419999999997,19/04/1977
A Hard Day's Night,Comedy|Music,1.78057,06/07/1964
All About Eve,Drama,0.934622,09/11/1950
A View to a Kill,Adventure|Action|Thriller,3.214292,24/05/1985
The Living Daylights,Action|Adventure|Thriller,3.3012099999999998,29/06/1987
Licence to Kill,Adventure|Action|Thriller,3.842426,07/07/1989
GoldenEye,Adventure|Action|Thriller,4.829130999999999,16/11/1995
Finding Forrester,Drama,1.8917830000000002,21/12/2000
Four Weddings and a Funeral,Comedy|Drama|Romance,2.807045,09/03/1994
The Piano,Drama|Romance,2.3790970000000002,19/05/1993
Tomorrow Never Dies,Adventure|Action|Thriller,4.792032,11/12/1997
Together,Drama|Comedy|Romance,1.500082,25/08/2000
Top Gun,Action|Romance|War,3.868956,16/05/1986
The Sixth Sense,Mystery|Thriller|Drama,5.906178,06/08/1999
The Last Emperor,Drama|History,2.070952,21/10/1987
Shaun of the Dead,Horror|Comedy,6.262346,09/04/2004
Murder She Said,Drama|Crime|Mystery|Comedy,0.743859,01/01/1961
Murder at the Gallop,Drama|Thriller|Crime|Mystery|Comedy,1.195568,01/01/1963
V for Vendetta,Action|Thriller|Fantasy,7.332616000000001,15/03/2006
Faces,Drama,0.8501920000000001,24/11/1968
Face/Off,Action|Crime|Science Fiction|Thriller,3.090936,27/06/1997
From Dusk Till Dawn,Horror|Action|Thriller|Crime,6.028993,19/01/1996
Fantasia,Animation|Family|Music,2.834524,13/11/1940
Murder Most Foul,Drama|Thriller|Crime|Mystery|Comedy,0.829406,01/03/1964
Gentlemen Prefer Blondes,Comedy|Romance,0.834289,14/07/1953
The Mad Adventures of Rabbi Jacob,Comedy,1.9946840000000001,17/10/1973
The Wing or the Thigh,Comedy,1.360802,27/10/1976
Monty Python and the Holy Grail,Adventure|Comedy|Fantasy,5.031294,13/03/1975
Braindead,Horror|Comedy,1.694463,13/08/1992
The Evil Dead,Horror,3.776794,15/10/1981
Evil Dead II,Horror|Comedy|Fantasy,4.264892,13/03/1987
Army of Darkness,Fantasy|Horror|Comedy,4.389553,09/10/1992
Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Family,8.382480000000001,07/07/2009
From Hell,Horror|Mystery|Thriller,1.9727569999999999,19/10/2001
GoodFellas,Drama|Crime,7.243303999999999,12/09/1990
Gone with the Wind,Drama|Romance|War,4.219148000000001,15/12/1939
Home Alone 2: Lost in New York,Comedy|Family|Adventure|Crime,4.290132,19/11/1992
Little Miss Sunshine,Comedy|Drama,2.77169,26/07/2006
A Trip to the Moon,Adventure|Fantasy|Science Fiction,2.5760970000000003,01/09/1902
The Rules of the Game,Drama|Comedy|Romance,0.60452,08/06/1939
Grand Illusion,Drama|History|War,1.413088,04/06/1937
Vampyr,Drama|Horror,0.5501149999999999,06/05/1932
The Passion of Joan of Arc,Drama|History,1.27167,21/04/1928
Gattaca,Thriller|Science Fiction|Mystery|Romance,5.053888,07/09/1997
Gandhi,Drama|History,1.978272,30/11/1982
Almost Famous,Drama|Music,2.297591,15/09/2000
Mr. & Mrs. Smith,Action|Comedy|Drama|Thriller,5.4730739999999996,07/06/2005
Mrs. Doubtfire,Comedy|Drama|Family,3.252656,24/11/1993
The Fog,Horror,1.374554,08/02/1980
The Fog,Horror|Thriller,1.07376,14/10/2005
Platoon,Drama|War|Action,2.9493560000000003,18/12/1986
Blue Velvet,Crime|Drama|Mystery|Thriller,2.316605,01/08/1986
The Omen,Horror|Thriller,1.173836,06/06/1976
City of Angels,Drama|Fantasy|Romance,0.944109,10/04/1998
Cruel Intentions,Drama|Romance|Thriller,2.810987,05/03/1999
Persona,Drama,2.818412,18/10/1966
Los Olvidados,Crime|Drama,0.727621,09/11/1950
"Good Morning, Vietnam",Comedy|Drama|War,2.047732,23/12/1987
Lolita,Drama|Romance,4.2923160000000005,12/06/1962
Night and Fog,History|Documentary|War,1.140946,01/01/1955
Roman Holiday,Comedy|Romance,3.454793,02/09/1953
Rosemary's Baby,Horror|Drama|Mystery,2.140429,12/06/1968
The Omen,Drama|Horror|Thriller,0.534925,06/06/2006
Se7en,Crime|Mystery|Thriller,8.999614999999999,22/09/1995
Shrek,Adventure|Animation|Comedy|Family|Fantasy,9.855628,16/05/2001
Shrek 2,Adventure|Animation|Comedy|Family|Fantasy,5.566876000000001,19/05/2004
Shrek the Third,Fantasy|Adventure|Animation|Comedy|Family,3.998179,17/05/2007
Silent Running,Adventure|Drama|Science Fiction,1.773025,09/03/1972
Aladdin,Animation|Family|Comedy|Adventure|Fantasy|Romance,9.161996,25/11/1992
Airplane!,Comedy,3.8698059999999996,02/07/1980
An American Werewolf in London,Horror|Comedy,3.010694,21/08/1981
Austin Powers: International Man of Mystery,Science Fiction|Comedy|Crime,2.770167,02/05/1997
Austin Powers: The Spy Who Shagged Me,Adventure|Comedy|Crime|Science Fiction,3.673749,08/06/1999
Austin Powers in Goldmember,Comedy|Crime|Science Fiction,4.273688,26/07/2002
Sleepers,Crime|Drama|Thriller,1.9559400000000002,18/10/1996
JFK,Drama|Thriller|History,2.5707,20/12/1991
Judgment at Nuremberg,Drama|History,1.676252,01/12/1961
Jin-Roh: The Wolf Brigade,Animation|Science Fiction|Thriller,1.247322,17/11/1999
Moulin Rouge!,Drama|Music|Romance,2.540787,09/03/2001
The Bridge on the River Kwai,Drama|History|War,2.573826,02/10/1957
Diabolique,Drama|Horror|Thriller,0.730017,29/01/1955
The Day the Earth Stood Still,Drama|Science Fiction|Thriller,4.121111,17/09/1951
Chinatown,Crime|Drama|Mystery|Thriller,4.479398000000001,20/06/1974
Forbidden Planet,Adventure|Science Fiction|Action,2.207974,15/03/1956
M,Drama|Action|Thriller|Crime,2.962145,11/05/1931
Umberto D.,Drama,1.008324,20/01/1952
Underworld: Evolution,Fantasy|Action|Science Fiction|Thriller,3.813649,12/01/2006
Videodrome,Horror|Mystery|Science Fiction,2.089481,04/02/1983
American Graffiti,Comedy|Drama,1.406116,01/08/1973
Duel,Horror|Action|Mystery|Thriller,2.204812,10/11/1971
Close Encounters of the Third Kind,Science Fiction|Drama,4.802789,16/11/1977
Dune,Action|Science Fiction|Adventure,4.605402,14/12/1984
The Assassination of Richard Nixon,Drama|History|Thriller,1.6672349999999998,17/05/2004
In the Mood for Love,Drama|Romance,2.045872,22/05/2000
2046,Fantasy|Drama|Science Fiction|Romance,1.282712,20/05/2004
Strangers on a Train,Crime|Drama|Thriller,1.9193240000000003,19/06/1951
The X Files,Mystery|Science Fiction|Thriller,1.9535349999999998,19/06/1998
Willow,Adventure|Drama|Action,2.347834,01/05/1988
Krull,Fantasy|Action|Adventure,2.167338,29/07/1983
A Christmas Story,Comedy|Family,0.682466,18/11/1983
Brief Encounter,Drama|Romance,0.804213,24/11/1945
Enemy at the Gates,War,3.086727,13/03/2001
The Mask,Romance|Comedy|Crime|Fantasy,6.286626999999999,29/07/1994
Black Hawk Down,Action|History|War,3.4618800000000003,28/12/2001
Who Framed Roger Rabbit,Fantasy|Animation|Comedy|Crime|Family,3.4110989999999997,21/06/1988
Saving Private Ryan,Drama|History|War,9.192743,24/07/1998
Sleepless in Seattle,Comedy|Drama|Romance,2.305781,24/06/1993
Dangerous Liaisons,Drama|Romance,1.6667919999999998,16/12/1988
WarGames,Thriller|Science Fiction,2.244919,03/06/1983
Total Recall,Action|Adventure|Science Fiction,4.146795,01/06/1990
Toy Story,Animation|Comedy|Family,8.644397,30/10/1995
Toy Story 2,Animation|Comedy|Family,6.293772,30/10/1999
Cool Runnings,Comedy,1.828124,30/09/1993
The Running Man,Action|Science Fiction,2.106486,13/11/1987
Finding Neverland,Drama,2.810934,17/10/2004
Sliver,Drama|Thriller,2.237145,21/05/1993
Planet of the Apes,Thriller|Science Fiction|Action|Adventure,2.961856,25/07/2001
Dolls,Drama|Romance,0.649296,05/09/2002
Planet of the Apes,Adventure|Drama|Action,4.887039,07/02/1968
Singin' in the Rain,Comedy|Music|Romance,4.165017,10/04/1952
The Color Purple,Drama,2.976356,18/12/1985
A Man for All Seasons,Drama|History,2.018224,12/12/1966
Frank Herbert's Dune,Action|Adventure|Fantasy|Science Fiction,1.052119,03/12/2000
Hook,Adventure|Fantasy|Comedy|Family,3.85195,11/12/1991
A Few Good Men,Drama,3.8074199999999996,11/12/1992
Coffee and Cigarettes,Comedy|Drama,0.582425,05/09/2003
Crash,Drama|Thriller|Romance,1.7224540000000002,17/07/1996
The Cincinnati Kid,Drama,0.790361,15/10/1965
The Best Years of Our Lives,Drama|History|Romance,0.639008,25/12/1946
The Flintstones,Fantasy|Comedy|Family,2.608454,26/05/1994
The Flintstones in Viva Rock Vegas,Science Fiction|Comedy|Family|Romance,1.953618,28/04/2000
All the President's Men,Drama|History|Mystery|Thriller,3.9032199999999997,04/04/1976
Delicatessen,Comedy|Science Fiction|Fantasy,1.951789,17/04/1991
Andrei Rublev,Drama|History,0.522805,16/12/1966
Aparajito,Drama,0.575923,11/10/1956
Birdman of Alcatraz,Drama,1.269994,03/07/1962
Bringing Up Baby,Comedy|Romance,0.64361,18/02/1938
City Lights,Comedy|Drama|Romance,2.248487,30/01/1931
The City of Lost Children,Fantasy|Science Fiction|Adventure,2.146985,16/05/1995
Cool Hand Luke,Crime|Drama,2.344851,22/06/1967
Doctor Zhivago,Drama|Romance|War,0.972893,22/12/1965
Meet Me in St. Louis,Comedy|Music|Romance,0.7692220000000001,23/11/1944
The Big Sleep,Crime|Drama|Mystery|Thriller,1.635675,23/08/1946
The Thomas Crown Affair,Romance|Crime|Thriller|Drama,1.5519999999999998,19/06/1968
The Thomas Crown Affair,Drama|Crime|Romance,1.667295,06/08/1999
The Great Dictator,Comedy,3.077154,15/10/1940
Bullitt,Action|Crime|Drama|Thriller,0.9487610000000001,17/10/1968
Blind Date,Comedy|Romance,0.6328189999999999,27/03/1987
Blood: The Last Vampire,Fantasy|Animation|Horror|Comedy|Thriller|Science Fiction,0.5969909999999999,18/11/2000
Cars,Animation|Adventure|Comedy|Family,7.141488000000001,08/06/2006
Cinderella Man,Romance|Drama|History,2.300913,02/06/2005
Dead Man,Drama|Fantasy|Western,2.09864,23/12/1995
Dawn of the Dead,Horror,2.016929,02/09/1978
Dawn of the Dead,Fantasy|Horror|Action,3.471333,19/03/2004
Do the Right Thing,Drama,1.9169759999999998,30/06/1989
Galaxy Quest,Comedy|Family|Science Fiction,4.727201999999999,23/12/1999
Gremlins,Fantasy|Horror|Comedy,3.821364,07/06/1984
Gremlins 2: The New Batch,Comedy|Horror|Fantasy,4.048193,15/06/1990
Godzilla,Science Fiction|Action|Thriller,2.578071,20/05/1998
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama|Comedy|War,4.472256,29/01/1964
The Pink Panther,Comedy|Crime,1.871113,19/12/1963
For a Few Dollars More,Western,3.511268,18/12/1965
The Lady Vanishes,Mystery|Thriller,0.9649639999999999,26/07/1938
Lethal Weapon,Adventure|Action|Comedy|Thriller|Crime,3.127417,06/03/1987
Lethal Weapon 2,Action|Adventure|Comedy|Crime|Thriller,3.9386910000000004,07/07/1989
Lethal Weapon 3,Adventure|Action|Comedy|Thriller|Crime,3.27455,15/05/1992
Lethal Weapon 4,Action|Adventure|Comedy|Crime|Thriller,3.3787910000000005,10/07/1998
Lawrence of Arabia,Adventure|Drama|History|War,2.800015,10/12/1962
Halloween,Horror|Thriller,2.737736,25/10/1978
Heat,Action|Crime|Drama|Thriller,5.667624,15/12/1995
Ice Age: The Meltdown,Animation|Family|Comedy|Adventure,4.41089,23/03/2006
Madagascar,Family|Animation,4.334485,25/05/2005
Mission: Impossible,Adventure|Action|Thriller,6.028715,21/05/1996
Mission: Impossible II,Adventure|Action|Thriller,4.754042,24/05/2000
Mission: Impossible III,Adventure|Action|Thriller,4.048455000000001,03/05/2006
Spaceballs,Comedy|Science Fiction,4.453449,24/06/1987
The General,Action|Adventure|Comedy|Drama,1.8364669999999998,31/12/1926
The Gold Rush,Adventure|Comedy|Drama,1.01308,25/06/1925
The Maltese Falcon,Mystery|Crime|Thriller,1.955844,18/11/1941
The Phantom of the Opera,Drama|Horror,0.798751,06/09/1925
The Magnificent Ambersons,Drama,0.558718,10/07/1942
The Magnificent Seven,Western,2.885593,23/10/1960
Spartacus,Action|Drama|History,2.362693,06/10/1960
Dog Day Afternoon,Crime|Drama|Thriller,2.247543,11/08/1975
Paths of Glory,Drama|War,3.155678,18/09/1957
Seven Years in Tibet,Adventure|Drama|History,3.440003,12/09/1997
Irreversible,Drama|Thriller|Crime|Mystery,4.310747,22/05/2002
The Ox-Bow Incident,Action|Drama|Western,1.54866,11/03/1943
The Philadelphia Story,Comedy|Romance,0.5457390000000001,01/12/1940
The Manchurian Candidate,Mystery|Thriller,1.01849,24/10/1962
The Man Who Would Be King,Adventure|Drama,1.452325,03/12/1975
Dirty Harry,Action|Crime|Thriller,2.341653,21/12/1971
Eraserhead,Drama|Fantasy|Horror|Science Fiction,1.471364,19/03/1977
The Front Page,Romance|Drama|Comedy,1.904577,01/12/1974
The Mortal Storm,Drama,0.639618,14/06/1940
The Hustler,Drama,1.341482,25/09/1961
The Man Who Fell to Earth,Drama|Science Fiction,1.628343,18/03/1976
"Sherlock, Jr.",Fantasy|Drama|Comedy|Mystery,0.878918,21/04/1924
Sleuth,Thriller|Mystery,1.10637,10/12/1972
Straw Dogs,Crime|Drama|Thriller|Mystery,1.319442,29/12/1971
Stagecoach,Western,1.786505,02/03/1939
Double Indemnity,Drama|Mystery|Thriller,1.025513,24/04/1944
Mulholland Drive,Thriller|Drama|Mystery,4.371764,16/05/2001
Adam's Apples,Drama|Comedy|Crime,1.495508,15/04/2005
Heavenly Creatures,Drama|Fantasy,0.917889,02/09/1994
Sommersby,Drama|Thriller|Mystery|Romance,0.9122180000000001,05/02/1993
Shower,Comedy|Drama|Foreign,0.870633,13/09/1999
The French Connection,Action|Crime|Thriller,2.094345,09/10/1971
Blow-Up,Drama|Mystery|Thriller,1.534559,18/12/1966
The Hidden Fortress,Adventure|Drama|Action|Comedy,0.9708180000000001,28/12/1958
Arlington Road,Drama|Thriller|Mystery,1.4410209999999999,19/03/1999
"Black Cat, White Cat",Comedy|Romance,0.723833,01/06/1998
Whale Rider,Drama|Family,0.941307,30/01/2003
Point Break,Action|Thriller|Crime,2.278413,12/07/1991
The Thirteenth Floor,Thriller|Science Fiction|Mystery,2.997341,16/04/1999
The Thing,Horror|Mystery|Science Fiction,5.691699,25/06/1982
The Third Man,Thriller|Mystery,2.554627,31/08/1949
Elevator to the Gallows,Drama|Thriller|Crime,1.442167,29/01/1958
Escape from New York,Science Fiction|Action,2.413508,22/05/1981
The Wind That Shakes the Barley,Drama|History|War,1.627874,18/05/2006
Catch a Fire,Action|Drama|Thriller,1.277852,27/10/2006
The Prestige,Drama|Mystery|Thriller,7.54731,19/10/2006
Dreamgirls,Drama,0.929797,25/12/2006
In My Father's Den,Drama|Thriller,1.396735,11/06/2004
Princesses,Drama,0.6524939999999999,02/09/2005
The Miracle Worker,Drama,0.790437,22/05/1962
Babel,Drama,2.8248860000000002,08/09/2006
The Queen,Drama,2.689635,15/09/2006
The Talented Mr. Ripley,Thriller|Crime|Drama,2.694164,25/12/1999
The Remains of the Day,Drama|Romance,2.1366650000000003,05/11/1993
Rocky Balboa,Drama,1.066883,20/12/2006
The Good Shepherd,Drama|Thriller|History,2.5645990000000003,11/12/2006
Hannibal Rising,Crime|Drama|Thriller,0.704449,06/02/2007
Hollywoodland,Drama|Thriller|Crime,1.453742,31/08/2006
Ghost Rider,Thriller|Action|Fantasy|Horror,3.9689389999999998,16/02/2007
Letters from Iwo Jima,Action|Adventure|Drama|War,1.63429,19/12/2006
Lonely Hearts,Drama|Thriller|Crime|Romance,1.798711,30/04/2006
Breaking and Entering,Drama|Romance,0.562733,15/12/2006
"Don't Worry, I'm Fine",Drama,1.3788129999999998,06/09/2006
The Host,Horror|Drama|Science Fiction,2.424614,27/07/2006
Dead in 3 days,Horror|Thriller,0.9402879999999999,21/07/2006
Because I Said So,Comedy,1.543625,02/02/2007
Notes on a Scandal,Drama|Romance,1.0314510000000001,25/12/2006
Stranger Than Fiction,Comedy|Drama|Fantasy|Romance,2.816509,09/09/2006
