Yuliya Yakunovna Allagulova,F,19.0,1992,Short Track Speed Skating,Bronze
mile Allais,M,23.0,1936,Alpine Skiing,Bronze
Mohamed Allalou,M,26.0,2000,Boxing,Bronze
Peter Frank Allam,M,25.0,1984,Sailing,Bronze
Olivier Allamand,M,22.0,1992,Freestyle Skiing,Silver
Alister Millar Allan,M,40.0,1984,Shooting,Bronze
Alister Millar Allan,M,44.0,1988,Shooting,Silver
"William Charles ""Bill"" Allen",M,24.0,1972,Sailing,Gold
John Chad Allen,M,21.0,1996,Baseball,Bronze
"Katherine Jessie Jean ""Kate"" Allen (-Diechtler)",F,34.0,2004,Triathlon,Gold
"Kate Ruth ""Katie"" Allen",F,26.0,2000,Hockey,Gold
Walter Ray Allen,M,25.0,2000,Basketball,Gold
"Scott Ethan ""Scotty"" Allen",M,14.0,1964,Figure Skating,Bronze
Wyatt Allen,M,25.0,2004,Rowing,Gold
Wyatt Allen,M,29.0,2008,Rowing,Bronze
"Sandra Louise ""Sandy"" Allen-Lewis",F,21.0,2000,Softball,Bronze
"Sandra Louise ""Sandy"" Allen-Lewis",F,25.0,2004,Softball,Silver
"Sandra Louise ""Sandy"" Allen-Lewis",F,29.0,2008,Softball,Bronze
"Katherine Fiona ""Kate"" Allenby",F,26.0,2000,Modern Pentathlon,Bronze
Ade Franci Alleyne-Forte,M,23.0,2012,Athletics,Bronze
Derek Swithin Allhusen,M,54.0,1968,Equestrianism,Silver
Derek Swithin Allhusen,M,54.0,1968,Equestrianism,Gold
Lynne Marie Allsup (-Olson),F,15.0,1964,Swimming,Gold
Carmela Allucci,F,34.0,2004,Water Polo,Gold
Knut Emil Willehard Alm,M,31.0,1920,Athletics,Bronze
"sa Annelie Charlotte ""Lotta"" Almblad (-Lindefors)",F,29.0,2002,Ice Hockey,Bronze
Aleksandr Davletovich Almetov,M,20.0,1960,Ice Hockey,Bronze
Aleksandr Davletovich Almetov,M,24.0,1964,Ice Hockey,Gold
Matas Jess Almeyda,M,22.0,1996,Football,Silver
Erik Albin Almlf,M,20.0,1912,Athletics,Bronze
Erik Albin Almlf,M,28.0,1920,Athletics,Bronze
Arvid Folke Alnevik (Andersson-),M,28.0,1948,Athletics,Bronze
Nicolas Alnoudji,M,20.0,2000,Football,Gold
Alosio Pires Alves,M,25.0,1988,Football,Silver
Jessica Alonso Bernardo,F,28.0,2012,Handball,Bronze
"Mikhail Surenovich ""Misha"" Aloyan",M,23.0,2012,Boxing,Bronze
Glory Alozie Oluchi,F,22.0,2000,Athletics,Silver
Thomas Alsgaard (Alsgrd-),M,22.0,1994,Cross Country Skiing,Gold
Thomas Alsgaard (Alsgrd-),M,22.0,1994,Cross Country Skiing,Silver
Thomas Alsgaard (Alsgrd-),M,26.0,1998,Cross Country Skiing,Gold
Thomas Alsgaard (Alsgrd-),M,26.0,1998,Cross Country Skiing,Gold
Thomas Alsgaard (Alsgrd-),M,30.0,2002,Cross Country Skiing,Gold
Thomas Alsgaard (Alsgrd-),M,30.0,2002,Cross Country Skiing,Gold
Malin Therse Alshammar,F,23.0,2000,Swimming,Silver
Malin Therse Alshammar,F,23.0,2000,Swimming,Silver
Malin Therse Alshammar,F,23.0,2000,Swimming,Bronze
Andrey Igorevich Alshan,M,28.0,1988,Fencing,Silver
Ida Alstad,F,27.0,2012,Handball,Gold
Ida Alstad,F,31.0,2016,Handball,Bronze
Lutz Altepost,M,26.0,2008,Canoeing,Bronze
"Ingeburg ""Inge"" Althoff-Schwerzmann",F,25.0,1992,Rowing,Silver
"Fernando ""Nando"" Altimani",M,18.0,1912,Athletics,Bronze
Livia Altmann,F,19.0,2014,Ice Hockey,Bronze
Cristin Andrs lvarez Valenzuela,M,20.0,2000,Football,Bronze
"Eduardo C. ""Eddy"" Alvarez",M,24.0,2014,Short Track Speed Skating,Silver
Jos Miguel lvarez Pozo,M,22.0,1972,Basketball,Bronze
Lzaro Jorge lvarez Estrada,M,21.0,2012,Boxing,Bronze
Lzaro Jorge lvarez Estrada,M,25.0,2016,Boxing,Bronze
Yuri Alvear Orjuela,F,26.0,2012,Judo,Bronze
Yuri Alvear Orjuela,F,30.0,2016,Judo,Silver
Renzo Alver,M,23.0,1956,Bobsleigh,Silver
Renzo Alver,M,23.0,1956,Bobsleigh,Silver
Thiago Soares Alves,M,25.0,2012,Volleyball,Silver
Mohamed Aly Reda,M,29.0,2004,Boxing,Silver
Maksim Nikolayevich Alyoshin,M,21.0,2000,Gymnastics,Bronze
Ivan Vladimirovich Alypov,M,23.0,2006,Cross Country Skiing,Bronze
Simona Amnar (-Tabr),F,16.0,1996,Gymnastics,Bronze
Simona Amnar (-Tabr),F,16.0,1996,Gymnastics,Bronze
Simona Amnar (-Tabr),F,16.0,1996,Gymnastics,Silver
Simona Amnar (-Tabr),F,16.0,1996,Gymnastics,Gold
Simona Amnar (-Tabr),F,20.0,2000,Gymnastics,Gold
Simona Amnar (-Tabr),F,20.0,2000,Gymnastics,Gold
Simona Amnar (-Tabr),F,20.0,2000,Gymnastics,Bronze
Ingrda Amantova,F,19.0,1980,Luge,Bronze
"Alexandre ""Amaral"" da Silva Mariano",M,23.0,1996,Football,Bronze
Catello Amarante,M,24.0,2004,Rowing,Bronze
Prince Amartey,M,28.0,1972,Boxing,Bronze
Jaime Santiago Amat Durn,M,26.0,1996,Hockey,Silver
Jean-Pierre Bernard Andr Amat,M,34.0,1996,Shooting,Bronze
Jean-Pierre Bernard Andr Amat,M,34.0,1996,Shooting,Gold
Juan Amat Fontanals,M,34.0,1980,Hockey,Silver
Pedro Amat Fontanals,M,20.0,1960,Hockey,Bronze
"Pablo ""Pol"" Amat Escud",M,18.0,1996,Hockey,Silver
"Pablo ""Pol"" Amat Escud",M,30.0,2008,Hockey,Silver
Serena Bibiana Amato,F,26.0,2000,Sailing,Bronze
Amauri Ribeiro,M,25.0,1984,Volleyball,Silver
Amauri Ribeiro,M,33.0,1992,Volleyball,Gold
Amaury Antnio Pasos,M,24.0,1960,Basketball,Bronze
Amaury Antnio Pasos,M,28.0,1964,Basketball,Bronze
Jos Emilio Amavisca Grate,M,21.0,1992,Football,Gold
Ivn Amaya Carazo,M,22.0,2000,Football,Silver
Amedeo Ambron,M,21.0,1960,Water Polo,Gold
"Efetobore ""Efe"" Ambrose Emuobo",M,19.0,2008,Football,Silver
Christie Ambrosi,F,23.0,2000,Softball,Gold
Mikls Ambrus,M,31.0,1964,Water Polo,Gold
Rolf-Dieter Amend,M,23.0,1972,Canoeing,Gold
Sbastien Amiez,M,29.0,2002,Alpine Skiing,Silver
Salvatore Amitrano,M,28.0,2004,Rowing,Bronze
"Joseph Brian ""Joe"" Amlong",M,27.0,1964,Rowing,Gold
"Thomas Kennedy ""Tom"" Amlong",M,29.0,1964,Rowing,Gold
Simon Ammann,M,20.0,2002,Ski Jumping,Gold
Simon Ammann,M,20.0,2002,Ski Jumping,Gold
Simon Ammann,M,28.0,2010,Ski Jumping,Gold
Simon Ammann,M,28.0,2010,Ski Jumping,Gold
Otto Ammermann,M,43.0,1976,Equestrianism,Silver
Daniel Owofin Amokachi,M,23.0,1996,Football,Gold
"Anthony Lewis ""Tony"" Amonte",M,31.0,2002,Ice Hockey,Silver
"Judith Florence ""Judy"" Amoore-Pollock",F,24.0,1964,Athletics,Bronze
Vanessa Amors Quiles,F,29.0,2012,Handball,Bronze
Nijel Carlos Amilfitano Amos,M,18.0,2012,Athletics,Silver
Roman Amoyan,M,24.0,2008,Wrestling,Bronze
Uwe Ampler,M,24.0,1988,Cycling,Gold
Marwa Al-Amri,F,27.0,2016,Wrestling,Bronze
Gail Amundrud (-Beattie),F,19.0,1976,Swimming,Bronze
Steinar Amundsen,M,23.0,1968,Canoeing,Gold
Steinar Amundsen,M,27.0,1972,Canoeing,Bronze
Emmanuel Amunike,M,25.0,1996,Football,Gold
Stanley Amuzie,M,20.0,2016,Football,Bronze
"Francis ""Frank"" Amyot",M,31.0,1936,Canoeing,Gold
An Ba-Ul,M,22.0,2016,Judo,Silver
An Byeong-Geun,M,22.0,1984,Judo,Gold
An Dae-Hyeon,M,25.0,1988,Wrestling,Bronze
An Han-Bong,M,23.0,1992,Wrestling,Gold
An Jae-Hyeong,M,23.0,1988,Table Tennis,Bronze
An Jeong-Hwa,F,27.0,2008,Handball,Bronze
An Kum-Ae,F,28.0,2008,Judo,Silver
An Kum-Ae,F,32.0,2012,Judo,Gold
An Sang-Mi,F,18.0,1998,Short Track Speed Skating,Gold
Viktor An,M,20.0,2006,Short Track Speed Skating,Bronze
Viktor An,M,20.0,2006,Short Track Speed Skating,Gold
Viktor An,M,20.0,2006,Short Track Speed Skating,Gold
Viktor An,M,20.0,2006,Short Track Speed Skating,Gold
Viktor An,M,28.0,2014,Short Track Speed Skating,Gold
Viktor An,M,28.0,2014,Short Track Speed Skating,Gold
Viktor An,M,28.0,2014,Short Track Speed Skating,Bronze
Viktor An,M,28.0,2014,Short Track Speed Skating,Gold
An Yeong-Su,M,20.0,1984,Boxing,Silver
An Yulong,M,19.0,1998,Short Track Speed Skating,Silver
An Yulong,M,19.0,1998,Short Track Speed Skating,Bronze
An Yulong,M,23.0,2002,Short Track Speed Skating,Bronze
An Zhongxin,F,23.0,1996,Softball,Silver
Ana Flvia Chritaro Daniel Sanglard,F,26.0,1996,Volleyball,Bronze
Ana Paula Rodrigues Connelly (-Rodrigues Henkel),F,24.0,1996,Volleyball,Bronze
Borislav Ananiev,M,24.0,1980,Canoeing,Bronze
Tatyana Vasilyevna Ananko,F,16.0,2000,Rhythmic Gymnastics,Silver
Flavio Anastasia,M,23.0,1992,Cycling,Silver
Svetlana Anastasovski-Obuina,F,19.0,1980,Handball,Silver
Svetlana Anastasovski-Obuina,F,23.0,1984,Handball,Gold
Mario Ani,M,20.0,2004,Tennis,Bronze
Zygmunt Jzef Anczok,M,26.0,1972,Football,Gold
milie Andol,F,28.0,2016,Judo,Gold
"Stefan ""Steve"" Anderhub",M,31.0,2002,Bobsleigh,Silver
"Elizabeth Rambo ""Beth"" Anders",F,32.0,1984,Hockey,Bronze
Anne Dsane Andersen,F,23.0,2016,Rowing,Bronze
Anne Nymark Andersen (-Rylandsholm),F,23.0,1996,Football,Bronze
Camilla Rseler Andersen,F,23.0,1996,Handball,Gold
Camilla Rseler Andersen,F,27.0,2000,Handball,Gold
Kjerstin Andersen,F,29.0,1988,Handball,Silver
Kristine Andersen,F,28.0,2004,Handball,Gold
Linda Widwey Andersen (-Cerup-Simonsen),F,23.0,1992,Sailing,Gold
Mads Christian Kruse Andersen,M,30.0,2008,Rowing,Gold
Nina Nymark Andersen (-Jakobsen),F,23.0,1996,Football,Bronze
Ove Andersen,M,28.0,1928,Athletics,Bronze
"Paul Kuhlman ""Poul"" Andersen",M,30.0,1960,Football,Silver
Terje Andersen,M,27.0,1980,Speed Skating,Bronze
Grete Andersen-Waitz,F,30.0,1984,Athletics,Silver
nderson Lus de Abreu Oliveira,M,20.0,2008,Football,Bronze
Anderson de Oliveira Rodrigues,M,30.0,2004,Volleyball,Gold
Anderson de Oliveira Rodrigues,M,34.0,2008,Volleyball,Silver
Alyssa Jean Anderson,F,21.0,2012,Swimming,Gold
Andrea Arlene Anderson (-Bolder),F,22.0,2000,Athletics,Gold
Brett Franklin Anderson,M,20.0,2008,Baseball,Bronze
Craig Anthony Anderson,M,23.0,2004,Baseball,Silver
David Anderson,M,23.0,1960,Rowing,Silver
Gary Lee Anderson,M,25.0,1964,Shooting,Gold
Gary Lee Anderson,M,29.0,1968,Shooting,Gold
Gary John Anderson,M,24.0,1992,Cycling,Bronze
Haley Danita Anderson,F,20.0,2012,Swimming,Silver
Jamie Louise Anderson,F,23.0,2014,Snowboarding,Gold
Jasey-Jay Anderson,M,34.0,2010,Snowboarding,Gold
John Franklin Anderson,M,25.0,1932,Athletics,Gold
John Edward Anderson,M,33.0,1972,Sailing,Gold
"Matthew John ""Matt"" Anderson",M,29.0,2016,Volleyball,Bronze
Paul Richard Anderson,M,33.0,1968,Sailing,Bronze
Paul Edward Anderson,M,24.0,1956,Weightlifting,Gold
John Scott Anderson,M,30.0,1984,Sailing,Bronze
"Stephen Eugene ""Steve"" Anderson",M,22.0,1928,Athletics,Silver
"Thomas James ""Tom"" Anderson",M,33.0,1972,Sailing,Gold
"Osborne ""Ty"" Anderson",M,23.0,1932,Ice Hockey,Silver
Wendell Richard Anderson,M,22.0,1956,Ice Hockey,Silver
"William Lloyd ""Willie"" Anderson, Jr.",M,21.0,1988,Basketball,Bronze
Agneta Monica Andersson,F,23.0,1984,Canoeing,Gold
Agneta Monica Andersson,F,23.0,1984,Canoeing,Gold
Agneta Monica Andersson,F,23.0,1984,Canoeing,Silver
Agneta Monica Andersson,F,31.0,1992,Canoeing,Silver
Agneta Monica Andersson,F,31.0,1992,Canoeing,Bronze
Agneta Monica Andersson,F,35.0,1996,Canoeing,Gold
Agneta Monica Andersson,F,35.0,1996,Canoeing,Bronze
ke Anders Andersson,M,27.0,1964,Ice Hockey,Silver
Anna Christina Andersson,F,20.0,2002,Ice Hockey,Bronze
Bjarne Lennart Andersson,M,27.0,1968,Cross Country Skiing,Silver
Cecilia Christine Elisabeth Andersson,F,23.0,2006,Ice Hockey,Silver
Frank ivind Stefan Andersson,M,28.0,1984,Wrestling,Bronze
Gunilla Victoria Andersson,F,26.0,2002,Ice Hockey,Bronze
Gunilla Victoria Andersson,F,30.0,2006,Ice Hockey,Silver
Svensk Hjalmar Zakeus Andersson,M,22.0,1912,Athletics,Silver
Svensk Hjalmar Zakeus Andersson,M,22.0,1912,Athletics,Gold
Jonna Andersson,F,23.0,2016,Football,Silver
Kim Verner Andersson,M,29.0,2012,Handball,Silver
Bo Leif Andersson,M,30.0,1992,Biathlon,Bronze
Lina Marie Andersson,F,24.0,2006,Cross Country Skiing,Gold
Per Magnus Andersson,M,26.0,1992,Handball,Silver
Per Magnus Andersson,M,30.0,1996,Handball,Silver
Per Magnus Andersson,M,34.0,2000,Handball,Silver
Erik Mattias Andersson,M,34.0,2012,Handball,Silver
Bo Mikael Andersson,M,28.0,1988,Ice Hockey,Bronze
Nils Peter Andersson,M,25.0,1988,Ice Hockey,Bronze
Ramon Dean Andersson,M,29.0,1992,Canoeing,Bronze
Robert Andersson,M,22.0,1992,Handball,Silver
Robert Andersson,M,26.0,1996,Handball,Silver
Carl Sture Mikael Andersson,M,30.0,1980,Ice Hockey,Bronze
Carola Anding (-Jacob),F,19.0,1980,Cross Country Skiing,Gold
Soslan Petrovich Andiyev,M,24.0,1976,Wrestling,Gold
Soslan Petrovich Andiyev,M,28.0,1980,Wrestling,Gold
Kenkichi Ando,M,26.0,1976,Weightlifting,Bronze
Kozue Ando,F,30.0,2012,Football,Silver
Misako Ando,F,29.0,2000,Softball,Silver
Yuya Ando,M,26.0,2004,Baseball,Bronze
Jorge Luiz Andrade da Silva,M,31.0,1988,Football,Silver
Jos Leandro Andrade,M,22.0,1924,Football,Gold
Jos Leandro Andrade,M,26.0,1928,Football,Gold
Andr Luiz Moreira,M,21.0,1996,Football,Bronze
"William Jules ""Bill"" Andre",M,25.0,1956,Modern Pentathlon,Silver
"Georges Ivan ""Go"" Andr (Monnard-)",M,18.0,1908,Athletics,Silver
"Georges Ivan ""Go"" Andr (Monnard-)",M,30.0,1920,Athletics,Bronze
Andr Lus dos Santos Ferreira,M,24.0,1984,Football,Silver
Larry Edwin Andreasen,M,18.0,1964,Diving,Bronze
Gunn Margit Aas Andreassen,F,24.0,1998,Biathlon,Bronze
Gunn Margit Aas Andreassen,F,28.0,2002,Biathlon,Silver
Rolf Siljan Andreassen,M,27.0,1976,Rowing,Silver
Alessandro Andrei,M,25.0,1984,Athletics,Gold
Vasile Andrei,M,24.0,1980,Wrestling,Bronze
Vasile Andrei,M,29.0,1984,Wrestling,Gold
Andria Suntaque,F,26.0,2004,Football,Silver
Andria Suntaque,F,30.0,2008,Football,Silver
Severino Andreoli,M,23.0,1964,Cycling,Silver
Dominic Andres,M,25.0,1998,Curling,Gold
Frode Andresen,M,24.0,1998,Biathlon,Silver
Frode Andresen,M,28.0,2002,Biathlon,Gold
Frode Andresen,M,32.0,2006,Biathlon,Bronze
"Janice ""Jan"" Andrew (-Thornett)",F,16.0,1960,Swimming,Bronze
"Janice ""Jan"" Andrew (-Thornett)",F,16.0,1960,Swimming,Silver
Scott Andrews,M,24.0,2014,Curling,Silver
"Michelle ""Shelley"" Andrews (-Mitchell)",F,24.0,1996,Hockey,Gold
Theresa Andrews,F,21.0,1984,Swimming,Gold
Theresa Andrews,F,21.0,1984,Swimming,Gold
Sergey Vasilyevich Andreyev,M,24.0,1980,Football,Bronze
Vladimir Georgiyevich Andreyev,M,23.0,1968,Basketball,Bronze
Vladimir Vasilyevich Andreyev,M,34.0,2000,Athletics,Bronze
Yelena Valentinovna Andreyuk (-Chesnokova),F,21.0,1980,Volleyball,Gold
Nikolay Yefimovich Andrianov,M,19.0,1972,Gymnastics,Silver
Nikolay Yefimovich Andrianov,M,19.0,1972,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,19.0,1972,Gymnastics,Bronze
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Silver
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Silver
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,23.0,1976,Gymnastics,Bronze
Nikolay Yefimovich Andrianov,M,27.0,1980,Gymnastics,Silver
Nikolay Yefimovich Andrianov,M,27.0,1980,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,27.0,1980,Gymnastics,Silver
Nikolay Yefimovich Andrianov,M,27.0,1980,Gymnastics,Gold
Nikolay Yefimovich Andrianov,M,27.0,1980,Gymnastics,Bronze
Arkadi Andriasyan,M,25.0,1972,Football,Bronze
Dragan Andri,M,22.0,1984,Water Polo,Gold
Dragan Andri,M,26.0,1988,Water Polo,Gold
Michel Andrieux,M,29.0,1996,Rowing,Bronze
Michel Andrieux,M,33.0,2000,Rowing,Gold
Gheorghe Andriev,M,28.0,1996,Canoeing,Bronze
Valeriy Oleksandrovych Andriitsev,M,25.0,2012,Wrestling,Silver
Vladimr Andrs,M,27.0,1964,Rowing,Bronze
Yekaterina Sergeyevna Andryushina,F,22.0,2008,Handball,Silver
Bohdan Andrzejewski,M,26.0,1968,Fencing,Bronze
Robert Sebastian Andrzejuk,M,33.0,2008,Fencing,Silver
Matteo Anesi,M,21.0,2006,Speed Skating,Gold
Alberto Angelini,M,21.0,1996,Water Polo,Bronze
Angel Angelov,M,24.0,1972,Boxing,Silver
Stefan Georgiev Angelov,M,25.0,1972,Wrestling,Bronze
Stefan Georgiev Angelov,M,29.0,1976,Wrestling,Bronze
Yordan Angelov,M,26.0,1980,Volleyball,Silver
Nadine Marejke Angerer,F,29.0,2008,Football,Bronze
Peter Angerer,M,20.0,1980,Biathlon,Bronze
Peter Angerer,M,24.0,1984,Biathlon,Silver
Peter Angerer,M,24.0,1984,Biathlon,Gold
Peter Angerer,M,24.0,1984,Biathlon,Bronze
Peter Angerer,M,28.0,1988,Biathlon,Silver
Tobias Angerer,M,24.0,2002,Cross Country Skiing,Bronze
Tobias Angerer,M,28.0,2006,Cross Country Skiing,Bronze
Tobias Angerer,M,28.0,2006,Cross Country Skiing,Silver
Tobias Angerer,M,32.0,2010,Cross Country Skiing,Silver
Paolo Angioni,M,26.0,1964,Equestrianism,Gold
Kurt Steven Angle,M,27.0,1996,Wrestling,Gold
Miguel ngel Angulo Valderrey,M,23.0,2000,Football,Silver
va Angyal,F,21.0,1976,Handball,Bronze
Victor Chinedu Anichebe,M,20.0,2008,Football,Silver
Yekaterina Yevgenyevna Anikeyeva,F,31.0,2000,Water Polo,Bronze
Nataliya Yuryevna Anisimova (Guskova-),F,27.0,1988,Handball,Bronze
Nataliya Yuryevna Anisimova (Guskova-),F,31.0,1992,Handball,Bronze
Tatyana Mikhaylovna Anisimova (Poluboyarova-),F,26.0,1976,Athletics,Silver
Vera Vasilyevna Anisimova (Mikheyeva-),F,24.0,1976,Athletics,Bronze
Vera Vasilyevna Anisimova (Mikheyeva-),F,28.0,1980,Athletics,Silver
Marina Vyacheslavovna Anissina (-Dzhigurda),F,22.0,1998,Figure Skating,Bronze
Marina Vyacheslavovna Anissina (-Dzhigurda),F,26.0,2002,Figure Skating,Gold
Herta Anita,F,26.0,1988,Rowing,Bronze
Herta Anita,F,26.0,1988,Rowing,Silver
Hannelore Anke (-Hofmann),F,18.0,1976,Swimming,Gold
Hannelore Anke (-Hofmann),F,18.0,1976,Swimming,Gold
Andrija Ankovi,M,23.0,1960,Football,Gold
Alyson Regina Annan,F,23.0,1996,Hockey,Gold
Alyson Regina Annan,F,27.0,2000,Hockey,Gold
Martin Annen,M,27.0,2002,Bobsleigh,Bronze
Martin Annen,M,31.0,2006,Bobsleigh,Bronze
Martin Annen,M,31.0,2006,Bobsleigh,Bronze
Noriko Anno,F,28.0,2004,Judo,Gold
Roman Sergeyevich Anoshkin,M,28.0,2016,Canoeing,Bronze
Sajjad Anoushiravani Hamlabad,M,28.0,2012,Weightlifting,Silver
Aleksandre Anp'ilogovi,M,22.0,1976,Handball,Gold
Aleksandre Anp'ilogovi,M,26.0,1980,Handball,Silver
Daniela Anschtz-Thoms,F,31.0,2006,Speed Skating,Gold
Daniela Anschtz-Thoms,F,35.0,2010,Speed Skating,Gold
Michel Ansermet,M,35.0,2000,Shooting,Silver
Giselle Anne Ansley,F,24.0,2016,Hockey,Gold
Dana Antal,F,24.0,2002,Ice Hockey,Gold
Mrta Antal-Rudas,F,27.0,1964,Athletics,Silver
Zdzisaw Antczak,M,28.0,1976,Handball,Bronze
Dborah Jessica Anthonioz,F,31.0,2010,Snowboarding,Silver
Carmelo Kyan Anthony,M,20.0,2004,Basketball,Bronze
Carmelo Kyan Anthony,M,24.0,2008,Basketball,Gold
Carmelo Kyan Anthony,M,28.0,2012,Basketball,Gold
Carmelo Kyan Anthony,M,32.0,2016,Basketball,Gold
Michael Anthony Parris,M,22.0,1980,Boxing,Bronze
"Michael E. ""Mike"" Anti",M,40.0,2004,Shooting,Silver
Salvatore Antibo,M,26.0,1988,Athletics,Silver
"Joseph Anthony ""Joe"" Antic",M,29.0,1960,Hockey,Silver
"Matthew ""Matt"" Antoine",M,28.0,2014,Skeleton,Bronze
Peter Thomas Antonie,M,34.0,1992,Rowing,Gold
Michele Antonioli,M,25.0,2002,Short Track Speed Skating,Silver
Mariela Andrea Antoniska Arrondo,F,25.0,2000,Hockey,Silver
Mariela Andrea Antoniska Arrondo,F,29.0,2004,Hockey,Bronze
Oleg Antonov,M,28.0,2016,Volleyball,Silver
Semyon Sergeyevich Antonov,M,23.0,2012,Basketball,Bronze
Vladislav Nikolayevich Antonov,M,22.0,2014,Luge,Silver
Yaroslav Viktorovich Antonov,M,25.0,1988,Volleyball,Silver
Olena Anatolivna Antonova,F,36.0,2008,Athletics,Bronze
Yelena Petrovna Antonova,F,23.0,1976,Rowing,Bronze
Hans Bertil Augustin Antonsson,M,27.0,1948,Wrestling,Silver
Hans Bertil Augustin Antonsson,M,30.0,1952,Wrestling,Silver
Hans Yngve Antonsson,M,25.0,1960,Wrestling,Bronze
Oegs Antropovs,M,20.0,1968,Volleyball,Gold
Ants Antson,M,25.0,1964,Speed Skating,Gold
"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32.0,1920,Wrestling,Gold
"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,36.0,1924,Wrestling,Gold
Nataliya Nikolayevna Antyukh,F,23.0,2004,Athletics,Bronze
Nataliya Nikolayevna Antyukh,F,23.0,2004,Athletics,Silver
Nataliya Nikolayevna Antyukh,F,31.0,2012,Athletics,Gold
Nataliya Nikolayevna Antyukh,F,31.0,2012,Athletics,Silver
Aleksandr Aleksandrovich Anufriyev,M,26.0,1952,Athletics,Bronze
Saeed Anwar,M,20.0,1964,Hockey,Silver
Saeed Anwar,M,24.0,1968,Hockey,Gold
Saeed Anwar,M,28.0,1972,Hockey,Silver
Seiji Aochi,M,29.0,1972,Ski Jumping,Bronze
Mayumi Aoki (-Nishiguti),F,19.0,1972,Swimming,Gold
Sad Aouita,M,24.0,1984,Athletics,Gold
Sad Aouita,M,28.0,1988,Athletics,Bronze
Eref Apak,M,22.0,2004,Athletics,Bronze
Nikolay Sergeyevich Apalikov,M,29.0,2012,Volleyball,Gold
Onyekachi Apam,M,21.0,2008,Football,Silver
Dmitry Borisovich Apanasenko,M,21.0,1988,Water Polo,Bronze
Dmitry Borisovich Apanasenko,M,25.0,1992,Water Polo,Bronze
Katrin Apel,F,24.0,1998,Biathlon,Bronze
Katrin Apel,F,24.0,1998,Biathlon,Gold
Katrin Apel,F,28.0,2002,Biathlon,Gold
Katrin Apel,F,32.0,2006,Biathlon,Silver
Knut Tore Apeland,M,23.0,1992,Nordic Combined,Silver
Knut Tore Apeland,M,25.0,1994,Nordic Combined,Silver
Angelica Aposteanu (Chertic-),F,25.0,1980,Rowing,Bronze
Chira Irina Apostol (-Stoian),F,24.0,1984,Rowing,Gold
Stoyan Ivanov Apostolov,M,26.0,1972,Wrestling,Silver
"Gabriele Marion ""Gaby"" Appel (-Reimann)",F,26.0,1984,Hockey,Silver
Tessa Appeldoorn,F,27.0,2000,Rowing,Silver
Emilia Elisabeth Appelqvist,F,26.0,2016,Football,Silver
Ingo Appelt,M,30.0,1992,Bobsleigh,Gold
"William Reuben ""Willie"" Applegarth",M,21.0,1912,Athletics,Bronze
"William Reuben ""Willie"" Applegarth",M,21.0,1912,Athletics,Gold
Gillian Mary Apps,F,22.0,2006,Ice Hockey,Gold
Gillian Mary Apps,F,26.0,2010,Ice Hockey,Gold
Gillian Mary Apps,F,30.0,2014,Ice Hockey,Gold
Vladimer Aptsiauri,M,26.0,1988,Fencing,Gold
Javier Ignacio Aquino Carmona,M,22.0,2012,Football,Gold
Reyhan Arabacolu,M,21.0,2004,Weightlifting,Bronze
Claude Henri Ferdinand Dalmas Arabo,M,27.0,1964,Fencing,Silver
Lorenzo Aragon Armenteros,M,30.0,2004,Boxing,Silver
Yosvany Aragn Rodrguez,M,26.0,2000,Baseball,Silver
Hirooki Arai,M,28.0,2016,Athletics,Bronze
Masao Arai,M,27.0,1976,Wrestling,Bronze
Shizuka Arakawa,F,24.0,2006,Figure Skating,Gold
Erika Araki,F,27.0,2012,Volleyball,Bronze
Yuko Arakida,F,22.0,1976,Volleyball,Gold
Daniel Aranzubia Aguado,M,20.0,2000,Football,Silver
Ren Araou,M,21.0,1924,Rugby,Silver
Franjo Arapovi,M,23.0,1988,Basketball,Silver
Franjo Arapovi,M,27.0,1992,Basketball,Silver
Magomedkhan Suleymanovich Aratsilov,M,29.0,1980,Wrestling,Silver
Adriana dos Santos Arajo,F,30.0,2012,Boxing,Bronze
Alexandra Araujo,F,32.0,2004,Water Polo,Gold
Rodica Arba-Pucatu,F,18.0,1980,Rowing,Bronze
Rodica Arba-Pucatu,F,22.0,1984,Rowing,Gold
Rodica Arba-Pucatu,F,26.0,1988,Rowing,Gold
Rodica Arba-Pucatu,F,26.0,1988,Rowing,Silver
Eduard Arbs Borras,M,25.0,2008,Hockey,Silver
Jaime Arbs Serra,M,28.0,1980,Hockey,Silver
Juan Arbs Perarnau,M,27.0,1980,Hockey,Silver
Anelija Arbutina (-arenac),F,21.0,1988,Basketball,Silver
Fernando Arcega Aperte,M,23.0,1984,Basketball,Silver
"Alexander ""Sandy"" Archer",M,25.0,1936,Ice Hockey,Gold
