year,city,direction,dist,depth,richter
2012,kutahya,north_west,3.9,5.9,4.4
2016,van,north_west,3.9,5.0,4.3
1940,malatya,north_east,3.9,10.0,5.5
1946,afyonkarahisar,north_east,3.9,40.0,5.0
1968,mugla,north_east,3.9,94.0,4.3
1971,burdur,north_east,3.9,35.0,4.7
1971,izmir,north_east,3.9,10.0,4.0
1973,canakkale,north_east,3.9,5.0,0.0
1990,burdur,north_east,3.9,13.0,0.0
1996,erzincan,north_east,3.9,32.0,0.0
2001,erzurum,north_east,3.9,10.0,0.0
2002,isparta,north_east,3.9,7.0,0.0
2003,bitlis,north_east,3.9,10.0,0.0
2004,erzurum,north_east,3.9,8.0,0.0
2004,agri,north_east,3.9,10.0,0.0
2005,hakkari,north_east,3.9,11.7,0.0
2005,hakkari,north_east,3.9,10.3,0.0
2006,hakkari,north_east,3.9,2.8,4.3
2008,bingol,north_east,3.9,7.3,0.0
2011,kutahya,north_east,3.9,8.1,4.0
2011,van,north_east,3.9,5.0,3.7
2012,mugla,north_east,3.9,5.0,4.2
2012,sirnak,north_east,3.9,8.1,5.4
2012,kirsehir,north_east,3.9,5.2,3.7
1994,manisa,north,3.9,8.0,0.0
1997,denizli,north,3.9,13.0,0.0
2011,van,north,3.9,5.0,3.9
2014,mugla,north,3.9,15.4,3.6
1930,hakkari,east,3.9,30.0,4.6
1976,afyonkarahisar,east,3.9,0.0,0.0
1979,burdur,east,3.9,12.0,0.0
1990,denizli,east,3.9,10.0,0.0
1991,izmir,east,3.9,10.0,3.6
1995,tunceli,east,3.9,0.0,0.0
1997,kastamonu,east,3.9,7.0,0.0
2011,mus,east,3.9,3.3,0.0
2014,antalya,east,3.9,86.2,3.5
1996,mugla,west,4.0,5.0,0.0
1998,tunceli,west,4.0,13.0,0.0
2004,erzurum,west,4.0,8.0,0.0
1953,izmir,south_west,4.0,60.0,5.0
1972,erzurum,south_west,4.0,43.0,4.2
1974,burdur,south_west,4.0,21.0,4.2
1976,konya,south_west,4.0,0.0,0.0
1976,izmir,south_west,4.0,0.0,3.2
1981,kutahya,south_west,4.0,0.0,0.0
1982,mugla,south_west,4.0,0.0,0.0
1983,mugla,south_west,4.0,17.0,0.0
1986,izmir,south_west,4.0,10.0,0.0
1988,denizli,south_west,4.0,10.0,0.0
1992,tunceli,south_west,4.0,14.0,0.0
1995,mugla,south_west,4.0,0.0,0.0
1995,kahramanmaras,south_west,4.0,31.0,0.0
1999,sakarya,south_west,4.0,9.0,0.0
2002,afyonkarahisar,south_west,4.0,2.0,0.0
2002,tunceli,south_west,4.0,5.0,0.0
2003,denizli,south_west,4.0,2.0,0.0
2005,tekirdag,south_west,4.0,13.0,4.1
2012,kutahya,south_west,4.0,5.2,3.6
2017,denizli,south_west,4.0,5.0,3.7
2017,manisa,south_west,4.0,10.4,3.6
1937,van,south_east,4.0,15.0,4.6
1967,sakarya,south_east,4.0,23.0,4.6
1968,mugla,south_east,4.0,64.0,4.1
1979,burdur,south_east,4.0,24.0,0.0
1980,erzurum,south_east,4.0,3.0,0.0
1985,antalya,south_east,4.0,10.0,0.0
1988,denizli,south_east,4.0,10.0,0.0
1992,izmir,south_east,4.0,3.0,0.0
1999,sakarya,south_east,4.0,1.0,0.0
2000,antalya,south_east,4.0,22.0,0.0
2001,mugla,south_east,4.0,19.0,0.0
2004,erzurum,south_east,4.0,10.0,0.0
2006,adana,south_east,4.0,16.7,4.2
2007,agri,south_east,4.0,5.0,3.6
2007,artvin,south_east,4.0,5.1,0.0
2008,bayburt,south_east,4.0,8.3,0.0
2009,konya,south_east,4.0,12.1,3.8
2012,van,south_east,4.0,5.0,3.9
1970,kutahya,south,4.0,55.0,4.3
1979,mugla,south,4.0,0.0,0.0
2002,tokat,south,4.0,8.0,0.0
2002,erzurum,south,4.0,4.0,0.0
2004,erzurum,south,4.0,7.0,0.0
2004,izmir,south,4.0,11.0,3.7
1971,burdur,north_west,4.0,29.0,0.0
1974,kutahya,north_west,4.0,8.0,0.0
1977,cankiri,north_west,4.0,10.0,0.0
1996,erzurum,north_west,4.0,2.0,0.0
1998,bingol,north_west,4.0,5.0,0.0
1998,adana,north_west,4.0,81.0,0.0
1999,isparta,north_west,4.0,1.0,0.0
2000,denizli,north_west,4.0,0.0,0.0
2002,adana,north_west,4.0,24.0,0.0
2002,burdur,north_west,4.0,7.0,0.0
2004,osmaniye,north_west,4.0,7.0,4.0
2004,agri,north_west,4.0,21.0,0.0
2004,erzurum,north_west,4.0,6.0,0.0
2005,bingol,north_west,4.0,6.0,0.0
2007,isparta,north_west,4.0,6.0,4.2
2007,ankara,north_west,4.0,3.9,0.0
2009,van,north_west,4.0,5.0,0.0
2011,sirnak,north_west,4.0,10.2,3.6
2011,van,north_west,4.0,5.0,5.5
2013,bursa,north_west,4.0,5.0,3.5
2014,adana,north_west,4.0,7.5,4.1
2016,van,north_west,4.0,5.0,4.1
2017,canakkale,north_west,4.0,6.7,3.5
2017,canakkale,north_west,4.0,10.8,3.5
2017,canakkale,north_west,4.0,7.9,4.2
2017,sirnak,north_west,4.0,5.0,3.8
1933,denizli,north_east,4.0,15.0,0.0
1966,mus,north_east,4.0,39.0,4.6
1967,igdir,north_east,4.0,77.0,4.3
1980,antalya,north_east,4.0,0.0,0.0
1981,antalya,north_east,4.0,98.0,0.0
1981,antalya,north_east,4.0,98.0,0.0
1982,erzurum,north_east,4.0,0.0,0.0
1995,mugla,north_east,4.0,12.0,0.0
1996,mugla,north_east,4.0,0.0,0.0
1998,adiyaman,north_east,4.0,1.0,0.0
2003,eskisehir,north_east,4.0,11.0,4.2
2007,isparta,north_east,4.0,10.7,0.0
2011,van,north_east,4.0,5.0,3.7
2011,van,north_east,4.0,5.0,3.6
2012,van,north_east,4.0,5.0,3.8
2017,mugla,north_east,4.0,12.2,3.6
1990,antalya,north,4.0,1.0,0.0
2007,isparta,north,4.0,10.4,3.6
1971,antalya,east,4.0,6.0,4.6
1988,kutahya,east,4.0,10.0,0.0
1990,burdur,east,4.0,36.0,4.2
1997,antalya,east,4.0,9.0,0.0
2002,antalya,east,4.0,29.0,0.0
2005,hakkari,east,4.0,27.7,4.0
1991,izmir,west,4.1,6.0,0.0
2012,van,west,4.1,2.0,3.5
2017,manisa,west,4.1,6.9,3.4
1970,eskisehir,south_west,4.1,5.0,0.0
1990,mugla,south_west,4.1,45.0,0.0
1998,kars,south_west,4.1,11.0,0.0
1999,yalova,south_west,4.1,8.0,0.0
2000,van,south_west,4.1,4.0,0.0
2001,elazig,south_west,4.1,10.0,0.0
2001,nigde,south_west,4.1,11.0,0.0
2001,isparta,south_west,4.1,10.0,0.0
2002,isparta,south_west,4.1,11.0,0.0
2003,afyonkarahisar,south_west,4.1,10.0,0.0
2003,bingol,south_west,4.1,6.0,0.0
2005,bingol,south_west,4.1,13.2,3.9
2007,isparta,south_west,4.1,7.5,3.8
2011,van,south_west,4.1,6.0,4.6
2011,van,south_west,4.1,5.0,3.9
2012,denizli,south_west,4.1,2.2,3.5
2014,izmir,south_west,4.1,16.7,4.0
2014,bitlis,south_west,4.1,5.0,4.4
2015,burdur,south_west,4.1,5.0,3.6
1966,izmir,south_east,4.1,33.0,4.6
1971,burdur,south_east,4.1,33.0,0.0
1982,izmir,south_east,4.1,0.0,0.0
1989,mugla,south_east,4.1,10.0,0.0
1990,burdur,south_east,4.1,11.0,0.0
1994,tunceli,south_east,4.1,6.0,0.0
1998,cankiri,south_east,4.1,12.0,0.0
1999,denizli,south_east,4.1,5.0,0.0
2002,afyonkarahisar,south_east,4.1,5.0,0.0
2003,burdur,south_east,4.1,10.0,0.0
2003,bingol,south_east,4.1,3.0,0.0
2007,ankara,south_east,4.1,5.5,5.5
2008,burdur,south_east,4.1,6.0,3.6
2008,adiyaman,south_east,4.1,5.7,5.1
2014,mugla,south_east,4.1,7.5,3.5
2016,hakkari,south_east,4.1,7.2,3.6
2017,tokat,south_east,4.1,4.7,4.0
1970,kutahya,south,4.1,5.0,0.0
1971,burdur,south,4.1,18.0,0.0
1980,burdur,south,4.1,7.0,0.0
1984,izmir,south,4.1,19.0,3.9
1989,denizli,south,4.1,19.0,4.5
1996,izmir,south,4.1,23.0,0.0
2001,osmaniye,south,4.1,8.0,0.0
2004,izmir,south,4.1,15.0,0.0
2010,gumushane,south,4.1,8.0,3.7
1967,adiyaman,north_west,4.1,33.0,4.6
1970,kutahya,north_west,4.1,41.0,4.4
1972,kutahya,north_west,4.1,34.0,4.6
1975,antalya,north_west,4.1,107.0,0.0
1977,manisa,north_west,4.1,10.0,0.0
1979,kutahya,north_west,4.1,0.0,0.0
1980,manisa,north_west,4.1,38.0,4.8
1991,afyonkarahisar,north_west,4.1,5.0,0.0
1992,kutahya,north_west,4.1,10.0,0.0
1995,corum,north_west,4.1,10.0,0.0
1998,bursa,north_west,4.1,10.0,0.0
2002,izmir,north_west,4.1,14.0,0.0
2003,tunceli,north_west,4.1,11.0,0.0
2005,bingol,north_west,4.1,2.7,0.0
2005,ankara,north_west,4.1,7.3,0.0
2007,elazig,north_west,4.1,5.0,4.8
2007,malatya,north_west,4.1,8.3,0.0
2011,van,north_west,4.1,5.0,3.9
2011,bitlis,north_west,4.1,6.0,3.9
2012,van,north_west,4.1,3.9,3.6
2014,manisa,north_west,4.1,6.7,3.5
2017,malatya,north_west,4.1,5.0,3.6
1948,bursa,north_east,4.1,60.0,5.4
1968,bursa,north_east,4.1,24.0,4.3
1970,manisa,north_east,4.1,10.0,0.0
1971,burdur,north_east,4.1,19.0,0.0
1981,antalya,north_east,4.1,126.0,0.0
1988,konya,north_east,4.1,8.0,0.0
1995,erzurum,north_east,4.1,31.0,0.0
1999,mugla,north_east,4.1,6.0,0.0
2000,hatay,north_east,4.1,0.0,0.0
2003,bingol,north_east,4.1,5.0,0.0
2005,mugla,north_east,4.1,9.0,0.0
2006,sivas,north_east,4.1,7.0,0.0
2011,van,north_east,4.1,5.0,3.6
2016,adana,north_east,4.1,5.0,3.3
2017,canakkale,north_east,4.1,10.4,3.5
1941,mugla,north,4.1,30.0,6.1
1944,bolu,north,4.1,10.0,5.2
1971,denizli,north,4.1,41.0,0.0
1979,izmir,north,4.1,15.0,3.5
1982,izmir,north,4.1,9.0,0.0
1983,erzurum,north,4.1,10.0,0.0
1989,denizli,north,4.1,10.0,0.0
1994,izmir,north,4.1,5.0,0.0
2002,afyonkarahisar,north,4.1,5.0,0.0
2005,burdur,north,4.1,5.0,3.8
1976,kutahya,east,4.1,0.0,3.5
1979,kutahya,east,4.1,3.0,0.0
1992,kutahya,east,4.1,10.0,0.0
1996,manisa,east,4.1,8.0,0.0
2001,erzincan,east,4.1,6.0,0.0
2017,adiyaman,east,4.1,21.8,3.9
1968,usak,west,4.2,23.0,4.7
2003,kayseri,west,4.2,6.0,0.0
1953,van,south_west,4.2,20.0,4.6
1971,burdur,south_west,4.2,14.0,4.6
1976,balikesir,south_west,4.2,9.0,0.0
1976,kutahya,south_west,4.2,0.0,0.0
1976,kutahya,south_west,4.2,49.0,3.3
1977,kutahya,south_west,4.2,10.0,0.0
1988,elazig,south_west,4.2,10.0,0.0
1994,burdur,south_west,4.2,18.0,0.0
1995,mugla,south_west,4.2,18.0,0.0
1995,kastamonu,south_west,4.2,0.0,0.0
2000,malatya,south_west,4.2,94.0,0.0
2002,diyarbakir,south_west,4.2,2.0,0.0
2002,bingol,south_west,4.2,10.0,0.0
2003,izmir,south_west,4.2,11.0,5.9
2003,bingol,south_west,4.2,10.0,0.0
2005,bingol,south_west,4.2,5.0,5.9
2008,denizli,south_west,4.2,4.9,0.0
2011,bitlis,south_west,4.2,4.2,3.5
2011,van,south_west,4.2,6.0,3.8
2012,mugla,south_west,4.2,90.2,3.6
2013,van,south_west,4.2,5.0,4.0
2015,erzurum,south_west,4.2,3.0,3.5
1939,izmir,south_east,4.2,10.0,6.2
1970,kutahya,south_east,4.2,31.0,5.3
1972,kocaeli,south_east,4.2,5.0,0.0
1987,corum,south_east,4.2,10.0,0.0
1991,mugla,south_east,4.2,10.0,0.0
1995,tunceli,south_east,4.2,11.0,0.0
1998,izmir,south_east,4.2,6.0,0.0
2003,zonguldak,south_east,4.2,5.0,0.0
2011,van,south_east,4.2,14.0,3.5
1979,antalya,south,4.2,23.0,0.0
1955,kastamonu,north_west,4.2,10.0,4.6
1965,denizli,north_west,4.2,38.0,4.6
1968,adiyaman,north_west,4.2,3.0,4.9
1971,burdur,north_west,4.2,14.0,4.2
1971,burdur,north_west,4.2,23.0,4.9
1971,usak,north_west,4.2,30.0,4.4
1977,kutahya,north_west,4.2,10.0,0.0
1983,kars,north_west,4.2,16.0,0.0
1984,izmir,north_west,4.2,14.0,0.0
1987,izmir,north_west,4.2,12.0,0.0
1989,mugla,north_west,4.2,0.0,0.0
1991,ankara,north_west,4.2,10.0,0.0
1994,izmir,north_west,4.2,8.0,0.0
1994,mugla,north_west,4.2,3.0,0.0
1994,mugla,north_west,4.2,0.0,0.0
1994,sanliurfa,north_west,4.2,6.0,0.0
1997,van,north_west,4.2,0.0,0.0
1997,cankiri,north_west,4.2,5.0,0.0
1999,kocaeli,north_west,4.2,12.0,0.0
2005,malatya,north_west,4.2,22.3,0.0
2007,isparta,north_west,4.2,9.0,3.7
2008,denizli,north_west,4.2,11.4,0.0
2014,kars,north_west,4.2,5.8,4.2
2015,burdur,north_west,4.2,6.8,4.2
2015,eskisehir,north_west,4.2,8.7,4.0
2015,kutahya,north_west,4.2,11.7,4.1
2015,kutahya,north_west,4.2,8.1,3.5
1970,kutahya,north_east,4.2,22.0,4.9
1987,denizli,north_east,4.2,10.0,0.0
1993,balikesir,north_east,4.2,10.0,0.0
1993,mugla,north_east,4.2,33.0,0.0
2003,diyarbakir,north_east,4.2,8.0,0.0
2004,konya,north_east,4.2,5.0,0.0
2005,ankara,north_east,4.2,9.0,4.0
2011,van,north_east,4.2,5.3,0.0
2011,van,north_east,4.2,4.3,3.5
2017,hatay,north_east,4.2,9.3,3.8
1976,cankiri,north,4.2,0.0,0.0
1986,van,north,4.2,10.0,0.0
1996,burdur,north,4.2,6.0,0.0
1999,yalova,north,4.2,14.0,0.0
2000,izmir,north,4.2,5.0,0.0
2005,bingol,north,4.2,4.3,0.0
2005,aydin,north,4.2,23.0,0.0
2005,izmir,north,4.2,12.3,3.6
2006,erzurum,north,4.2,15.0,4.0
2012,van,north,4.2,4.9,3.7
2014,antalya,north,4.2,4.8,3.6
2017,canakkale,north,4.2,15.6,4.3
1977,mugla,east,4.2,0.0,0.0
1985,tekirdag,east,4.2,9.0,4.6
1990,denizli,east,4.2,1.0,0.0
1999,sakarya,east,4.2,12.0,0.0
2001,tokat,east,4.2,7.0,0.0
1967,izmir,west,4.3,16.0,0.0
1969,izmir,west,4.3,5.0,0.0
1970,kutahya,west,4.3,35.0,4.6
1972,mugla,west,4.3,5.0,0.0
2004,antalya,west,4.3,133.0,0.0
2005,kayseri,west,4.3,5.0,0.0
1964,duzce,south_west,4.3,10.0,4.3
1967,mugla,south_west,4.3,64.0,4.6
1976,kutahya,south_west,4.3,0.0,0.0
1978,burdur,south_west,4.3,10.0,0.0
1979,kutahya,south_west,4.3,10.0,0.0
1984,malatya,south_west,4.3,10.0,0.0
1988,denizli,south_west,4.3,10.0,0.0
1991,bursa,south_west,4.3,10.0,0.0
1996,konya,south_west,4.3,0.0,0.0
1997,van,south_west,4.3,0.0,0.0
1998,aydin,south_west,4.3,5.0,0.0
1999,sivas,south_west,4.3,0.0,0.0
2000,tekirdag,south_west,4.3,9.0,0.0
2000,van,south_west,4.3,25.0,0.0
2003,bingol,south_west,4.3,10.0,0.0
2003,bingol,south_west,4.3,10.0,0.0
2004,denizli,south_west,4.3,10.0,3.8
2006,ankara,south_west,4.3,8.7,0.0
2008,tunceli,south_west,4.3,5.0,0.0
2009,adana,south_west,4.3,6.4,4.7
2011,sirnak,south_west,4.3,4.9,0.0
2011,mus,south_west,4.3,8.9,3.5
2011,van,south_west,4.3,5.0,3.6
2011,kayseri,south_west,4.3,5.0,4.3
2012,van,south_west,4.3,5.0,3.7
1912,tekirdag,south_east,4.3,16.0,6.7
1912,tekirdag,south_east,4.3,30.0,4.9
1947,kars,south_east,4.3,60.0,4.6
1967,mugla,south_east,4.3,43.0,4.9
1968,konya,south_east,4.3,40.0,4.6
1971,burdur,south_east,4.3,33.0,4.1
1981,burdur,south_east,4.3,10.0,0.0
1987,bursa,south_east,4.3,4.0,0.0
1991,mugla,south_east,4.3,10.0,0.0
1997,mugla,south_east,4.3,2.0,0.0
1999,kutahya,south_east,4.3,9.0,0.0
2000,izmir,south_east,4.3,17.0,0.0
2008,ankara,south_east,4.3,8.2,0.0
2016,kirsehir,south_east,4.3,8.6,5.2
1923,istanbul,south,4.3,24.0,4.9
1959,mugla,south,4.3,20.0,4.7
1974,canakkale,south,4.3,29.0,4.3
1980,mugla,south,4.3,0.0,0.0
1982,diyarbakir,south,4.3,33.0,0.0
1999,erzurum,south,4.3,0.0,0.0
2006,mus,south,4.3,14.9,0.0
2013,denizli,south,4.3,2.4,3.5
1964,bingol,north_west,4.3,65.0,4.1
1969,kutahya,north_west,4.3,10.0,4.3
1978,izmir,north_west,4.3,0.0,0.0
1984,denizli,north_west,4.3,6.0,0.0
1990,burdur,north_west,4.3,10.0,0.0
1991,hatay,north_west,4.3,42.0,0.0
1993,balikesir,north_west,4.3,5.0,0.0
1993,afyonkarahisar,north_west,4.3,8.0,0.0
1994,izmir,north_west,4.3,10.0,0.0
1997,izmir,north_west,4.3,5.0,0.0
1998,izmir,north_west,4.3,16.0,0.0
2003,tunceli,north_west,4.3,10.0,0.0
2004,erzurum,north_west,4.3,10.0,0.0
2007,bingol,north_west,4.3,5.1,3.8
2015,kutahya,north_west,4.3,10.7,4.1
1912,canakkale,north_east,4.3,30.0,4.9
1965,izmir,north_east,4.3,42.0,4.6
1972,mugla,north_east,4.3,5.0,0.0
1973,mugla,north_east,4.3,10.0,4.2
1980,isparta,north_east,4.3,9.0,0.0
1994,kars,north_east,4.3,59.0,0.0
1996,sivas,north_east,4.3,5.0,0.0
1999,sirnak,north_east,4.3,13.0,0.0
2000,ankara,north_east,4.3,0.0,0.0
2003,diyarbakir,north_east,4.3,10.0,0.0
2005,ankara,north_east,4.3,9.7,0.0
2006,bingol,north_east,4.3,5.0,3.5
2006,ankara,north_east,4.3,5.0,4.0
2006,amasya,north_east,4.3,5.7,0.0
2015,kutahya,north_east,4.3,8.2,3.7
2017,erzurum,north_east,4.3,5.0,4.1
1928,izmir,north,4.3,10.0,5.3
1984,mugla,north,4.3,9.0,4.2
1998,antalya,north,4.3,25.0,0.0
2002,erzurum,north,4.3,10.0,0.0
2002,izmir,north,4.3,10.0,0.0
2009,edirne,north,4.3,6.8,0.0
2011,van,north,4.3,6.0,4.4
2012,van,north,4.3,5.0,3.5
2017,mugla,north,4.3,9.9,3.7
2000,malatya,east,4.3,8.0,0.0
1949,izmir,south_west,4.4,40.0,4.8
1959,mugla,south_west,4.4,30.0,4.6
1959,mugla,south_west,4.4,40.0,5.2
1976,sakarya,south_west,4.4,10.0,3.9
1982,izmir,south_west,4.4,3.0,0.0
1982,kayseri,south_west,4.4,59.0,0.0
1983,bingol,south_west,4.4,33.0,0.0
1985,isparta,south_west,4.4,10.0,0.0
1988,mugla,south_west,4.4,10.0,0.0
1990,canakkale,south_west,4.4,1.0,0.0
1992,izmir,south_west,4.4,14.0,0.0
1999,izmir,south_west,4.4,5.0,0.0
2000,denizli,south_west,4.4,7.0,0.0
2000,hatay,south_west,4.4,0.0,0.0
2001,mersin,south_west,4.4,10.0,0.0
2005,bingol,south_west,4.4,9.5,0.0
2005,bingol,south_west,4.4,5.0,0.0
2007,isparta,south_west,4.4,5.0,3.8
2007,denizli,south_west,4.4,5.0,4.5
2012,van,south_west,4.4,5.0,3.6
2013,mus,south_west,4.4,4.0,3.6
2015,agri,south_west,4.4,5.0,3.6
2016,izmir,south_west,4.4,8.9,3.2
1925,sakarya,south_east,4.4,10.0,4.6
1972,kutahya,south_east,4.4,38.0,5.5
1974,balikesir,south_east,4.4,5.0,0.0
1976,izmir,south_east,4.4,0.0,3.6
1988,denizli,south_east,4.4,10.0,0.0
2002,mersin,south_east,4.4,10.0,0.0
2003,van,south_east,4.4,10.0,0.0
2003,diyarbakir,south_east,4.4,8.0,0.0
2003,bingol,south_east,4.4,13.0,0.0
2006,ankara,south_east,4.4,5.0,0.0
2010,konya,south_east,4.4,4.8,3.6
1976,denizli,south,4.4,21.0,4.2
1984,kutahya,south,4.4,17.0,0.0
1986,malatya,south,4.4,10.0,0.0
2004,afyonkarahisar,south,4.4,3.0,3.6
2005,ankara,south,4.4,7.0,4.6
2010,adana,south,4.4,4.7,3.6
2011,van,south,4.4,13.7,3.6
1925,burdur,north_west,4.4,15.0,4.9
1925,burdur,north_west,4.4,15.0,4.7
1925,burdur,north_west,4.4,15.0,4.8
1925,burdur,north_west,4.4,15.0,4.6
1930,tunceli,north_west,4.4,60.0,4.9
1959,mugla,north_west,4.4,30.0,4.8
1976,ardahan,north_west,4.4,10.0,0.0
2002,afyonkarahisar,north_west,4.4,10.0,0.0
2008,antalya,north_west,4.4,8.0,3.8
2012,kahramanmaras,north_west,4.4,7.2,3.8
2015,erzurum,north_west,4.4,4.1,3.6
2017,canakkale,north_west,4.4,8.5,4.0
2017,adana,north_west,4.4,5.8,3.9
2017,aydin,north_west,4.4,5.0,3.5
1930,van,north_east,4.4,20.0,0.0
1971,mugla,north_east,4.4,18.0,0.0
1974,bingol,north_east,4.4,17.0,4.1
1978,bursa,north_east,4.4,10.0,0.0
1980,osmaniye,north_east,4.4,10.0,0.0
1981,burdur,north_east,4.4,21.0,0.0
1986,kahramanmaras,north_east,4.4,10.0,0.0
1988,denizli,north_east,4.4,10.0,0.0
1991,burdur,north_east,4.4,10.0,0.0
2002,afyonkarahisar,north_east,4.4,10.0,0.0
2002,izmir,north_east,4.4,8.0,4.1
2002,erzincan,north_east,4.4,5.0,0.0
2007,erzurum,north_east,4.4,5.0,4.3
2011,denizli,north_east,4.4,5.0,3.6
2012,kutahya,north_east,4.4,6.8,4.4
2013,van,north_east,4.4,2.8,3.5
1986,izmir,north,4.4,9.0,0.0
2000,van,north,4.4,2.0,0.0
2004,mugla,north,4.4,3.0,0.0
2007,karaman,east,4.4,10.1,3.4
2012,van,east,4.4,5.4,3.7
1986,konya,west,4.5,10.0,0.0
1939,erzincan,south_west,4.5,80.0,5.6
1966,manisa,south_west,4.5,5.0,0.0
1976,antalya,south_west,4.5,69.0,0.0
1976,denizli,south_west,4.5,81.0,0.0
1984,bursa,south_west,4.5,0.0,0.0
1988,antalya,south_west,4.5,103.0,0.0
2000,denizli,south_west,4.5,8.0,0.0
2006,bingol,south_west,4.5,5.0,4.9
2007,isparta,south_west,4.5,5.7,4.8
2007,isparta,south_west,4.5,7.4,3.7
2008,tokat,south_west,4.5,5.4,0.0
2011,van,south_west,4.5,5.0,3.5
2014,mugla,south_west,4.5,3.6,3.5
2017,mugla,south_west,4.5,6.7,4.9
1973,kastamonu,south_east,4.5,33.0,3.8
1978,kirsehir,south_east,4.5,10.0,0.0
1980,ankara,south_east,4.5,0.0,0.0
1985,van,south_east,4.5,38.0,0.0
1990,burdur,south_east,4.5,2.0,0.0
1993,sivas,south_east,4.5,10.0,3.5
1993,tokat,south_east,4.5,10.0,3.5
1993,canakkale,south_east,4.5,10.0,0.0
1995,bitlis,south_east,4.5,10.0,0.0
1998,zonguldak,south_east,4.5,11.0,0.0
1999,isparta,south_east,4.5,5.0,0.0
2000,mugla,south_east,4.5,10.0,0.0
2002,manisa,south_east,4.5,12.0,0.0
2003,mus,south_east,4.5,3.0,0.0
2006,sivas,south_east,4.5,16.3,0.0
2017,van,south_east,4.5,5.0,3.3
2017,manisa,south_east,4.5,8.7,4.6
1976,izmir,south,4.5,10.0,3.9
1979,izmir,south,4.5,0.0,0.0
1980,mugla,south,4.5,59.0,0.0
1988,burdur,south,4.5,1.0,0.0
2005,mus,south,4.5,8.5,0.0
2006,bingol,south,4.5,5.0,4.4
2007,hakkari,south,4.5,6.5,3.9
2007,ankara,south,4.5,5.0,4.1
1966,bingol,north_west,4.5,30.0,4.5
1968,mugla,north_west,4.5,5.0,0.0
1975,van,north_west,4.5,53.0,0.0
1990,denizli,north_west,4.5,19.0,0.0
1993,mugla,north_west,4.5,33.0,0.0
1996,aydin,north_west,4.5,5.0,0.0
1999,aydin,north_west,4.5,13.0,0.0
2000,izmir,north_west,4.5,14.0,0.0
2000,erzurum,north_west,4.5,1.0,0.0
2004,agri,north_west,4.5,10.0,5.2
2005,mugla,north_west,4.5,5.5,0.0
2007,ankara,north_west,4.5,5.0,0.0
2008,isparta,north_west,4.5,5.0,3.9
2014,mugla,north_west,4.5,9.0,4.0
2015,kutahya,north_west,4.5,9.4,3.7
1975,bursa,north_east,4.5,0.0,0.0
1976,kutahya,north_east,4.5,0.0,0.0
1987,erzincan,north_east,4.5,10.0,0.0
1987,yalova,north_east,4.5,9.0,0.0
1991,kutahya,north_east,4.5,5.0,0.0
2001,konya,north_east,4.5,5.0,0.0
2001,afyonkarahisar,north_east,4.5,5.0,0.0
2002,bingol,north_east,4.5,14.0,0.0
2003,konya,north_east,4.5,10.0,0.0
2009,afyonkarahisar,north_east,4.5,5.3,3.9
2010,isparta,north_east,4.5,7.3,3.5
2011,erzincan,north_east,4.5,5.0,3.5
1970,kutahya,north,4.5,5.0,0.0
1975,kutahya,north,4.5,15.0,3.9
1996,kocaeli,north,4.5,7.0,0.0
2002,bingol,north,4.5,10.0,0.0
2005,hakkari,north,4.5,4.0,0.0
2012,kutahya,north,4.5,6.6,4.2
2005,manisa,east,4.5,10.9,0.0
1971,bingol,west,4.6,62.0,4.3
1981,mugla,west,4.6,0.0,0.0
1993,kutahya,west,4.6,5.0,0.0
1999,bolu,west,4.6,8.0,0.0
1974,burdur,south_west,4.6,10.0,4.5
1976,kutahya,south_west,4.6,39.0,0.0
1983,erzurum,south_west,4.6,10.0,0.0
1986,malatya,south_west,4.6,10.0,0.0
1996,sivas,south_west,4.6,0.0,0.0
1998,van,south_west,4.6,0.0,0.0
2002,afyonkarahisar,south_west,4.6,5.0,0.0
2004,sakarya,south_west,4.6,7.0,4.0
2008,ankara,south_west,4.6,5.0,0.0
2010,ankara,south_west,4.6,2.5,3.5
2011,kutahya,south_west,4.6,7.1,4.3
2012,denizli,south_west,4.6,6.6,3.6
2017,manisa,south_west,4.6,9.4,4.7
2017,izmir,south_west,4.6,16.3,3.3
1971,burdur,south_east,4.6,5.0,0.0
1971,burdur,south_east,4.6,21.0,0.0
1978,burdur,south_east,4.6,8.0,0.0
1983,van,south_east,4.6,40.0,0.0
1999,izmir,south_east,4.6,5.0,0.0
2004,erzurum,south_east,4.6,10.0,0.0
2005,ankara,south_east,4.6,7.0,0.0
2017,adiyaman,south_east,4.6,16.0,3.7
1971,burdur,south,4.6,5.0,4.3
1990,burdur,south,4.6,0.0,0.0
1991,burdur,south,4.6,27.0,0.0
1993,tokat,south,4.6,10.0,0.0
1999,erzincan,south,4.6,0.0,0.0
1999,mus,south,4.6,4.0,0.0
2000,denizli,south,4.6,1.0,0.0
2007,denizli,south,4.6,7.9,3.5
2015,mugla,south,4.6,7.0,4.0
1960,batman,north_west,4.6,40.0,4.8
1970,konya,north_west,4.6,5.0,0.0
1971,burdur,north_west,4.6,15.0,0.0
1980,mugla,north_west,4.6,32.0,4.1
1980,denizli,north_west,4.6,0.0,0.0
1983,antalya,north_west,4.6,53.0,0.0
1983,mugla,north_west,4.6,0.0,0.0
1995,sivas,north_west,4.6,0.0,0.0
1997,bingol,north_west,4.6,12.0,0.0
2001,izmir,north_west,4.6,9.0,0.0
